,Instrument,ESG Score,Date
242,HOLMb.ST,49.9002484736552,2023-12-31
243,HOLN.S,81.9464786270414,2023-12-31
244,HOTG.DE,86.2298620885556,2023-12-31
245,HPOLb.ST,56.5723349585834,2023-12-31
246,HRA.MI,80.8297044548387,2022-12-31
247,HRMS.PA,58.4738298126144,2023-12-31
248,HSBA.L,69.2252493163487,2023-12-31
249,HSX.L,59.0324727633303,2023-12-31
250,HUBN.S,59.331563814957,2023-12-31
251,HUH1V.HE,82.2434170650569,2023-12-31
252,HWDN.L,51.680322944222,2023-12-30
253,IBE.MC,83.2464276011137,2023-12-31
254,ICAG.L,71.8600051575495,2023-12-31
255,ICGIN.L,65.4740129342667,2023-03-31
256,IDR.MC,77.9131385442771,2023-12-31
257,IETB.BR,73.4401985897957,2023-12-31
258,IFXGn.DE,76.5709680184355,2022-09-30
259,IG.MI,76.2957020781495,2023-12-31
260,IGG.L,58.0773762476826,2022-05-31
261,IHG.L,77.9648380957073,2023-12-31
262,III.L,69.7333555947762,2023-03-31
263,IMB.L,74.193686173064,2022-09-30
264,IMCD.AS,63.5310852251341,2023-12-31
265,IMI.L,75.4305985498899,2023-12-31
266,INCH.L,38.2684643176275,2023-12-31
267,INDT.ST,48.5617958250584,2023-12-31
268,INDUc.ST,40.0582440911882,2023-12-31
269,INF.L,77.9512019558352,2023-12-31
270,INGA.AS,77.1648297139589,2023-12-31
271,INPST.AS,73.6449984114107,2023-12-31
272,INVEb.ST,71.7471579944474,2023-12-31
273,INVP.L,63.788456598765,2023-03-31
274,INWT.MI,58.3910729021242,2023-12-31
275,IPN.PA,63.7373687957719,2023-12-31
276,ISP.MI,91.2947649116919,2023-12-31
277,ISS.CO,66.1782735315124,2023-12-31
278,ITPG.MI,54.2673136101095,2023-12-31
279,ITRK.L,70.4953466267706,2023-12-31
280,ITV.L,76.7995349764202,2023-12-31
281,ITX.MC,79.739309976992,2022-01-31
282,JD.L,46.4461295994632,2022-01-29
283,JDEP.AS,68.3159954602693,2023-12-31
284,JMAT.L,64.4382511817165,2023-03-31
285,JMT.LS,82.3414205376843,2023-12-31
286,JYSK.CO,45.7926219134546,2022-12-31
287,KBC.BR,62.7834921707609,2023-12-31
288,KBCA.BR,6.01569427444579,2022-06-30
289,KBX.DE,79.4548316521442,2023-12-31
290,KCRA.HE,80.3688372396705,2023-12-31
291,KEMIRA.HE,77.4810881255242,2023-12-31
292,KESKOB.HE,75.2507984203579,2023-12-31
293,KGF.L,66.033384845211,2022-01-31
294,KGH.WA,66.7458025791504,2023-12-31
295,KGX.DE,71.7013786084212,2023-12-31
296,KINVb.ST,63.3519870470725,2021-12-31
297,KNEBV.HE,72.0695519312554,2023-12-31
298,KNIN.S,70.2786080660234,2022-12-31
299,KOG.OL,67.5082674322022,2023-12-31
300,KPN.AS,69.2028034930364,2023-12-31
301,KSP.I,82.251079480172,2023-12-31
302,KYGa.I,82.854260937289,2023-12-31
303,LAND.L,81.3651863960403,2023-03-31
304,LATOb.ST,47.8679797174376,2023-12-31
305,LDOF.MI,88.1232878483083,2023-12-31
306,LEGD.PA,86.0864944582136,2023-12-31
307,LEGn.DE,68.2547464834372,2023-12-31
308,LGEN.L,77.5392770820392,2023-12-31
309,LHAG.DE,66.2303763016602,2023-12-31
310,LIFCOb.ST,44.1569481990704,2023-12-31
311,LIGHT.AS,87.4981109587662,2023-12-31
312,LISP.S,75.0055377070439,2023-12-31
313,LLOY.L,85.7563958158788,2023-12-31
314,LMPL.L,43.9007147366825,2023-03-31
315,LOGN.S,76.9668001222383,2022-03-31
316,LOIM.PA,74.9954730865515,2023-12-31
317,LONN.S,78.306824137937,2023-12-31
318,LOOMIS.ST,61.0368923735767,2023-12-31
319,LPPP.WA,63.5654257183599,2022-01-31
320,LSEG.L,71.5132442658804,2023-12-31
321,LTEN.PA,68.4380551592203,2023-12-31
322,LUNDb.ST,35.6078089735304,2023-12-31
323,LVMH.PA,81.1628839070574,2023-12-31
324,MAERSKb.CO,67.9465479327181,2022-12-31
325,MAP.MC,76.833374965358,2023-12-31
326,MBGn.DE,89.6734666004237,2023-12-31
327,MBK.WA,76.4250721618931,2023-12-31
328,METSO.HE,71.4740603002111,2023-12-31
329,MICP.PA,89.156762284722,2023-12-31
330,MKS.L,66.8288614946626,2023-04-01
331,MNDI.L,88.209913237255,2023-12-31
332,MNG.L,74.1149041128063,2023-12-31
333,MOBN.S,75.986452249864,2023-12-31
334,MONC.MI,73.818242443785,2023-12-31
335,MOWI.OL,75.0593222929076,2023-12-31
336,MRCG.DE,83.4427850126347,2023-12-31
337,MRL.MC,55.5143733838609,2022-12-31
338,MRON.L,69.2057852219793,2023-12-31
339,MT.AS,78.333756290274,2023-12-31
340,MTO.L,69.8806943742179,2023-03-31
341,MTXGn.DE,88.1511873261682,2023-12-31
342,MUVGn.DE,86.1235777236451,2023-12-31
343,MWDP.PA,68.0401981103797,2022-12-31
344,MYCR.ST,47.7127290480865,2023-12-31
345,NAFG.DE,80.5993579756059,2022-09-30
346,NDAFI.HE,76.0370204686865,2022-12-31
347,NDXG.DE,77.3023374184455,2023-12-31
348,NEKG.DE,57.6460612956219,2023-12-31
349,NESN.S,87.0372111790074,2023-12-31
350,NESTE.HE,75.0579630874543,2023-12-31
351,NEXII.MI,64.0883652104817,2023-12-31
352,NEXS.PA,79.8887538829691,2023-12-31
353,NG.L,70.6912940590115,2023-03-31
354,NHY.OL,84.3484134621207,2023-12-31
355,NIBEb.ST,63.7463975128834,2023-12-31
356,NKT.CO,55.5866394994372,2023-12-31
357,NN.AS,76.4259103766579,2023-12-31
358,NOD.OL,68.0744759192792,2023-12-31
359,NOKIA.HE,83.1024905619147,2023-12-31
360,NOVN.S,89.7871705703221,2022-12-31
361,NOVOb.CO,78.3512094173556,2022-12-31
362,NSISb.CO,76.3235774569428,2023-12-31
363,NTGY.MC,74.7538545215491,2023-12-31
364,NWG.L,83.5745144118032,2023-12-31
365,NXT.L,74.0210409397307,2023-01-28
366,OMVV.VI,83.9990012503162,2022-12-31
367,ORAN.PA,74.4460239080219,2023-12-31
368,OREP.PA,83.2528739934674,2023-12-31
369,ORK.OL,84.3431838172847,2023-12-31
370,ORNBV.HE,76.197367152924,2023-12-31
371,ORSTED.CO,69.7328793991215,2022-12-31
372,PEO.WA,70.1879608167774,2023-12-31
373,PERP.PA,65.6025205604186,2022-06-30
374,PGHN.S,61.755173594781,2023-12-31
375,PHG.AS,86.5340384916542,2023-12-31
376,PHNX.L,76.1144664884711,2023-12-31
377,PHP.L,42.0131150566567,2023-12-31
378,PKN.WA,64.5061945383545,2023-12-31
379,PKO.WA,64.4420447900862,2023-12-31
380,PLUSP.L,53.5710354065395,2023-12-31
381,PNDORA.CO,76.7959353544455,2022-12-31
382,PNN.L,76.8490992196252,2023-03-31
383,PRTP.PA,79.7487478321715,2023-12-31
384,PRU.L,78.7001444341856,2023-12-31
385,PRX.AS,54.8223891248309,2023-03-31
386,PRY.MI,78.2420165496558,2023-12-31
387,PSHG_p.DE,15.053960118659,2022-12-31
388,PSN.L,65.4746655663591,2023-12-31
389,PSON.L,78.4752041283052,2023-12-31
390,PSPN.S,51.0603130589529,2023-12-31
391,PST.MI,73.9334004430455,2023-12-31
392,PUBP.PA,79.508800374637,2023-12-31
393,PUMG.DE,86.3845714455123,2023-12-31
394,PZU.WA,76.5549763789732,2023-12-31
395,QIA.DE,84.9743687330387,2022-12-31
396,QLT.L,66.4688958846534,2023-12-31
397,QQ.L,61.243468263944,2023-03-31
398,RAAG.DE,49.4287091200412,2023-12-31
399,RACE.MI,55.6900166361544,2023-12-31
400,RAND.AS,75.9199823640697,2023-12-31
401,RBIV.VI,75.6384498634381,2023-12-31
402,RBREW.CO,61.3506931285248,2023-12-31
403,RECI.MI,80.5409529660464,2022-12-31
404,REDE.MC,77.7892513227213,2023-12-31
405,REL.L,84.2769550563658,2023-12-31
406,RENA.PA,84.7331257906887,2023-12-31
407,REP.MC,89.4029243169219,2023-12-31
408,REY.MI,66.854086031343,2022-12-31
409,RHMG.DE,83.8964876430585,2023-12-31
410,RILBA.CO,40.655565852574,2022-12-31
411,RIO.L,79.6352519554683,2023-12-31
412,RKT.L,84.1050900667179,2023-12-31
413,RMV.L,67.4940368047393,2023-12-31
414,ROCKb.CO,63.1826706043846,2022-12-31
415,ROG.S,91.719021967605,2022-12-31
416,ROR.L,73.3900347149905,2023-12-31
417,RR.L,72.0570666119766,2023-12-31
418,RS1R.L,69.94132073636,2023-03-31
419,RTO.L,80.2697649704849,2023-12-31
420,RUBF.PA,61.191690966679,2023-12-31
421,RWEG.DE,63.6590262909011,2023-12-31
422,RXL.PA,77.808169920835,2023-12-31
423,RYA.I,54.971026990886,2023-03-31
424,SAABb.ST,65.4779071897398,2023-12-31
425,SABE.MC,89.6693980464963,2023-12-31
426,SAF.PA,68.473361512104,2023-12-31
427,SAGAb.ST,38.0335021553436,2023-12-31
428,SALM.OL,53.9932056598655,2023-12-31
429,SAMPO.HE,63.1999956645588,2023-12-31
430,SAN.MC,90.0124029120183,2023-12-31
431,SAND.ST,77.4656862377952,2023-12-31
432,SAPG.DE,88.4073062951123,2023-12-31
433,SASY.PA,85.8180419334249,2023-12-31
434,SATG_p.DE,78.6838464821916,2023-12-31
435,SAVE.ST,40.0965726871889,2023-12-31
436,SB1NO.OL,76.4055604645373,2023-12-31
437,SBMO.AS,59.9076354159006,2023-12-31
438,SBRY.L,78.0566198777152,2022-03-05
439,SCAb.ST,84.8628409350367,2022-12-31
440,SCHN.PA,83.1143184631625,2023-12-31
441,SCHP.S,51.7689612553794,2023-12-31
442,SCMN.S,68.582796708784,2023-12-31
443,SCOR.PA,65.6348230066602,2023-12-31
444,SCTS.L,44.734907939824,2022-07-31
445,SDFGn.DE,56.4314267490905,2023-12-31
446,SDR.L,59.8034527888628,2022-12-31
447,SEBa.ST,68.889716659374,2023-12-31
448,SECTb.ST,51.0551308613537,2023-04-30
449,SECUb.ST,54.1984147573504,2022-12-31
450,SFSN.S,42.6571420444611,2022-12-31
451,SFZN.S,68.1576622072472,2023-12-31
452,SGE.L,53.607530350382,2022-09-30
453,SGEF.PA,87.0030497370125,2023-12-31
454,SGOB.PA,87.7100908051533,2023-12-31
455,SGRO.L,72.5172142066776,2023-12-31
456,SGSN.S,84.0915355429663,2023-12-31
457,SHBa.ST,65.0977524739094,2023-12-31
458,SHCS.L,73.1430873637093,2023-12-31
459,SHEL.AS,88.6618952598638,2023-12-31
460,SHLG.DE,76.8445543190942,2022-09-30
461,SIEGn.DE,84.5600122578774,2022-09-30
462,SIGNC.S,90.185273436467,2022-12-31
463,SIKA.S,80.5763875720906,2022-12-31
464,SJP.L,60.2177699844182,2023-12-31
465,SKAb.ST,64.8441326098182,2023-12-31
466,SKFb.ST,74.9730112263639,2023-12-31
467,SLHN.S,64.3258061738836,2023-12-31
468,SMIN.L,57.7370323179908,2023-07-31
469,SN.L,83.2025019936172,2023-12-31
470,SOBIV.ST,76.4034986191885,2023-12-31
471,SOF.BR,31.7396301200129,2023-12-31
472,SOGN.PA,83.8984547808497,2023-12-31
473,SOON.S,83.5419486958955,2023-03-31
474,SOPR.PA,75.756511844144,2023-12-31
475,SPIE.PA,79.5525982791222,2023-12-31
476,SPL1.WA,79.4916629373405,2023-12-31
477,SPMI.MI,86.1813573779637,2023-12-31
478,SPSN.S,68.0076125283263,2022-12-31
479,SPX.L,53.7687242068276,2023-12-31
480,SQN.S,56.593047551386,2023-12-31
481,SRENH.S,82.3599904779663,2023-12-31
482,SRG.MI,88.9882057951584,2023-12-31
483,SRP.L,68.6129982840564,2023-12-31
484,SSABb.ST,67.7830528161842,2023-12-31
485,SSE.L,75.9703437964373,2023-03-31
486,STAN.L,90.5309484978787,2023-12-31
487,STB.OL,76.3917958650096,2023-12-31
488,STDM.PA,60.5161090009591,2023-12-31
489,STERV.HE,80.1536966764307,2023-12-31
490,STLAM.MI,81.7557379396755,2023-12-31
491,STMMI.MI,91.5810903970368,2022-12-31
492,STMN.S,68.1622163697052,2023-12-31
493,SUBC.OL,71.9043587969108,2023-12-31
494,SUN.S,73.2390820136233,2023-12-31
495,SVT.L,71.4470456138387,2022-03-31
496,SWECb.ST,56.8100433301854,2023-12-31
497,SWEDa.ST,72.2697471543004,2023-12-31
498,SY1G.DE,80.4061936332946,2022-12-31
499,TBCG.L,80.2022277815828,2023-12-31
500,TCAPI.L,55.7178704455803,2023-12-31
501,TCFP.PA,63.2599978029051,2023-12-31
502,TECN.S,67.2707256496884,2023-12-31
503,TEF.MC,76.4590292028029,2023-12-31
504,TEGG.DE,64.8134529836343,2023-12-31
505,TEL.OL,58.9457097167546,2023-12-31
506,TEL2b.ST,78.0487070251869,2023-12-31
507,TELIA.ST,79.6484271201614,2023-12-31
508,TEMN.S,73.7878823312625,2022-12-31
509,TENR.MI,66.3576482776028,2023-12-31
510,TEPRF.PA,75.0910713185826,2023-12-31
511,THULE.ST,60.0027910060635,2023-12-31
512,TKAG.DE,69.727984871612,2022-09-30
513,TLIT.MI,73.9925295908756,2023-12-31
514,TLXGn.DE,75.2916981660813,2023-12-31
515,TOM.OL,56.2492271088465,2023-12-31
516,TRELb.ST,60.5981235086712,2023-12-31
517,TRN.MI,77.3758626248617,2023-12-31
518,TRYG.CO,54.5053055224483,2022-12-31
519,TSCO.L,76.3560837086908,2023-02-25
520,TTEF.PA,84.0471573447148,2023-12-31
521,TUI1n.DE,75.3109771568208,2022-09-30
522,TW.L,71.9015436450229,2023-12-31
523,UBSG.S,86.4746809305091,2022-12-31
524,UCB.BR,79.9189248446495,2023-12-31
525,UHR.S,63.0664645140337,2023-12-31
526,ULVR.L,86.9835252607375,2023-12-31
527,UMG.AS,41.8567311930306,2023-12-31
528,UMI.BR,76.5943997630931,2023-12-31
529,UNI.MC,50.7655934339603,2022-12-31
530,UNPI.MI,83.0749205602285,2022-12-31
531,UPM.HE,86.0811939291203,2023-12-31
532,UTG.L,63.3656443166701,2023-12-31
533,UU.L,71.6815202983596,2022-03-31
534,VACN.S,47.9872751359535,2023-12-31
535,VALMT.HE,81.6797461386054,2023-12-31
536,VEND.OL,61.551307172587,2022-12-31
537,VERB.VI,61.8788900432892,2023-12-31
538,VIE.PA,72.5723565692022,2023-12-31
539,VIS.MC,68.3056931746215,2023-12-31
540,VLLP.PA,77.8648294946406,2023-12-31
541,VLOF.PA,77.1447780953702,2023-12-31
542,VNAn.DE,85.077190104929,2023-12-31
543,VOD.L,81.9258524021068,2023-03-31
544,VOES.VI,63.8548541283758,2022-03-31
545,VOLVb.ST,87.2169435281469,2023-12-31
546,VOPA.AS,60.5709455969216,2023-12-31
547,VOWG_p.DE,81.3970784872529,2023-12-31
548,VTYV.L,51.6882672650626,2023-12-31
549,VWS.CO,71.0785003607487,2022-12-31
550,VZN.S,37.0883007170319,2022-12-31
551,WALLb.ST,41.6536700511013,2023-12-31
552,WBSV.VI,70.1800627452467,2023-12-31
553,WDPP.BR,74.7196602960453,2023-12-31
554,WEIR.L,70.7888360931155,2023-12-31
555,WIHL.ST,39.8755207850092,2023-12-31
556,WLSNc.AS,62.999087340428,2023-12-31
557,WPP.L,78.4446804027675,2023-12-31
558,WRT1V.HE,74.5619963533923,2023-12-31
559,WTB.L,74.1167083304246,2023-03-02
560,YAR.OL,80.8567909472029,2023-12-31
561,ZALG.DE,73.7277837108896,2023-12-31
562,ZELA.CO,69.355386163688,2023-12-31
563,ZURN.S,85.8991074184361,2023-12-31
