,Instrument,ESG Score,Date
52,ASRNL.AS,80.2345668221523,2020-12-31
53,ASSAb.ST,76.983686786327,2020-12-31
54,ATCOa.ST,83.6556329653146,2020-12-31
55,AUTOA.L,51.548749426984,2020-03-31
56,AV.L,73.4966444754054,2020-12-31
57,AVANZ.ST,41.9717072462614,2020-12-31
58,AVOL.S,52.2861047615611,2020-12-31
59,AXAF.PA,81.1837796351358,2020-12-31
60,AXFO.ST,72.211514786221,2020-12-31
61,AYV.PA,63.8924687257586,2020-12-31
62,AZMT.MI,44.2418974363571,2019-12-31
63,AZN.L,94.1580810620729,2020-12-31
64,BAB.L,52.5916809167676,2020-03-31
65,BAER.S,73.7410615673849,2020-12-31
66,BAES.L,74.6953973355674,2020-12-31
67,BAKKA.OL,54.8993414490874,2019-12-31
68,BALDb.ST,50.7357220674296,2019-12-31
69,BALF.L,75.6957598705577,2020-12-31
70,BAMI.MI,73.4000931035906,2020-12-31
71,BARC.L,86.31299368149,2020-12-31
72,BARN.S,76.1939298404335,2019-08-31
73,BASFn.DE,91.9330292238887,2020-12-31
74,BATS.L,92.4979413874374,2020-12-31
75,BAVA.CO,50.5435408449879,2020-12-31
76,BAWG.VI,68.3809305913971,2020-12-31
77,BAYGn.DE,90.0035462550519,2020-12-31
78,BBOXT.L,28.5037790701162,2020-12-31
79,BBVA.MC,76.6885059453939,2020-12-31
80,BC8G.DE,52.510316546844,2020-12-31
81,BCP.LS,72.8158381431222,2020-12-31
82,BCU.MI,52.1695421458022,2020-12-31
83,BCVN.S,53.4808628054719,2020-12-31
84,BEAN.S,51.2568369408315,2020-12-31
85,BEIG.DE,66.9820369530602,2019-12-31
86,BEIJb.ST,30.1706200780747,2020-12-31
87,BESI.AS,67.8793800703817,2020-12-31
88,BEZG.L,53.2715204902809,2020-12-31
89,BGEO.L,56.7219251112026,2020-12-31
90,BGN.MI,59.6857368036312,2020-12-31
91,BIOX.PA,68.704595557365,2020-12-31
92,BIRG.I,61.613276490229,2020-12-31
93,BKGH.L,59.8803650534349,2020-04-30
94,BKT.MC,81.2906459616255,2020-12-31
95,BKWB.S,27.2587109501796,2020-12-31
96,BLND.L,83.1997278018091,2020-03-31
97,BMEB.L,48.3002763130879,2019-03-30
98,BMED.MI,55.4862182453979,2019-12-31
99,BMPS.MI,68.4494114557828,2019-12-31
100,BMWG.DE,86.8756447183965,2020-12-31
101,BNPP.PA,95.115190806295,2020-12-31
102,BNRGn.DE,59.5898715625114,2020-12-31
103,BNZL.L,49.5603269087336,2020-12-31
104,BOL.ST,84.0240633692612,2020-12-31
105,BOLL.PA,57.841518877787,2020-12-31
106,BOUY.PA,73.3968046119526,2020-12-31
107,BP.L,88.6041479143485,2020-12-31
108,BRBY.L,63.3726522901597,2019-03-30
109,BT.L,74.9369139053758,2020-03-31
110,BTRW.L,64.5404934011444,2019-06-30
111,BUCN.S,56.4730916780144,2020-12-31
112,BVI.PA,78.086182722448,2020-12-31
113,BWY.L,55.0329164524245,2019-07-31
114,BYG.L,79.0098036895418,2020-03-31
115,BZU.MI,57.4169508601787,2019-12-31
116,CABK.MC,84.4413134427474,2020-12-31
117,CAGR.PA,71.2712696939966,2020-12-31
118,CAMX.ST,47.5480755221419,2020-12-31
119,CAPP.PA,70.886361027771,2019-12-31
120,CARLb.CO,70.2764264588873,2019-12-31
121,CARR.PA,79.5148860560789,2019-12-31
122,CAST.ST,85.230868217268,2019-12-31
123,CBKG.DE,80.8770816275081,2020-12-31
124,CCH.L,87.8862769012814,2020-12-31
125,CCL.L,83.2597858317649,2019-11-30
126,CDR.WA,24.8612224448794,2020-12-31
127,CFR.S,67.9719427802166,2020-03-31
128,CLNX.MC,55.9055003123921,2020-12-31
129,CMBN.S,60.9477358430849,2020-12-31
130,CNA.L,66.3832269819543,2020-12-31
131,COFB.BR,85.2402427593664,2020-12-31
132,COLOb.CO,61.4142827337363,2019-09-30
133,CONG.DE,77.7398276067803,2020-12-31
134,CPG.L,78.0173030143888,2019-09-30
135,CPRI.MI,62.5503100746755,2020-12-31
136,CRDA.L,81.0715023125604,2019-12-31
137,CRDI.MI,86.8398032194821,2020-12-31
138,CTEC.L,74.776651394734,2020-12-31
139,CVO.PA,83.2255459529631,2020-12-31
140,CWK.L,64.0832833509426,2020-03-28
141,DANO.PA,83.9926962109895,2020-12-31
142,DANSKE.CO,71.5349340179147,2019-12-31
143,DAST.PA,65.3225473455275,2020-12-31
144,DB1Gn.DE,76.0151209663405,2020-12-31
145,DBKGn.DE,85.3220809088667,2020-12-31
146,DCC.L,49.1051386206198,2019-03-31
147,DEMANT.CO,45.5290853089072,2019-12-31
148,DGE.L,85.4324330330503,2019-06-30
149,DHER.DE,81.808322722177,2020-12-31
150,DHLn.DE,84.6088767559395,2020-12-31
151,DIOR.PA,64.1979403753745,2020-12-31
152,DKSH.S,75.38615421907,2020-12-31
153,DLG.MI,61.6266587277668,2019-12-31
154,DLN.L,63.6625401233193,2020-12-31
155,DNB.OL,67.3917213673693,2019-12-31
156,DNP.WA,36.7389305795208,2020-12-31
157,DPLM.L,35.7971993885384,2019-09-30
158,DRX.L,65.5662972749781,2020-12-31
159,DSV.CO,65.7810065289675,2019-12-31
160,DTEGn.DE,86.4804594068978,2020-12-31
161,EDEN.PA,76.2589973584003,2020-12-31
162,EDP.LS,80.8934278907925,2020-12-31
163,EDPR.LS,70.1060691373236,2020-12-31
164,ELE.MC,85.5050439754173,2020-12-31
165,ELI.BR,49.8486537828398,2020-12-31
166,ELIS.PA,78.7215945081957,2020-12-31
167,ELISA.HE,61.5845694522021,2020-12-31
168,EMG.L,62.4893473865252,2019-12-31
169,EMII.MI,77.4303474341025,2020-12-31
170,EMSN.S,21.6306908584721,2017-12-31
171,ENAG.MC,81.8363282113777,2020-12-31
172,ENEI.MI,90.9477027834192,2020-12-31
173,ENGIE.PA,69.2031471217422,2020-12-31
174,ENI.MI,83.1286019081919,2020-12-31
175,ENT.L,68.8788492471835,2019-12-31
176,ENX.PA,61.5763511144687,2020-12-31
177,EONGn.DE,66.5058536957961,2020-12-31
178,EPIRa.ST,69.8854189900261,2020-12-31
179,EQNR.OL,76.4952935660939,2020-12-31
180,EQTAB.ST,71.6568591435757,2020-12-31
181,ERICb.ST,84.8086702110021,2019-12-31
182,ERST.VI,80.3971337226143,2020-12-31
183,ESLX.PA,67.6821167278644,2020-12-31
184,ESSITYb.ST,72.0635954942344,2020-12-31
185,EUFI.PA,78.054740164881,2020-12-31
186,EURA.PA,63.1956979534314,2020-12-31
187,EVDG.DE,31.1840563565276,2020-12-31
188,EVKn.DE,84.4342207448695,2020-12-31
189,EVOG.ST,45.812036682095,2020-12-31
190,EXHO.PA,75.9669748935586,2019-08-31
191,EXOR.AS,34.7926102277586,2020-12-31
192,EXPN.L,63.7612530608103,2020-03-31
193,EZJ.L,50.0056748257898,2020-09-30
194,FBK.MI,86.7139897527855,2020-12-31
195,FDJU.PA,65.9460440884312,2020-12-31
196,FER.MC,75.4003412823395,2020-12-31
197,FHZN.S,34.5327754584638,2020-12-31
198,FLS.CO,56.3418880354851,2020-12-31
199,FMEG.DE,83.0905946585766,2020-12-31
200,FNTGn.DE,31.3513872089091,2020-12-31
201,FORTUM.HE,78.8200591375234,2020-12-31
202,FOUG.PA,83.7866530426843,2020-12-31
203,FPE3_p.DE,47.0952888638491,2019-12-31
204,FRAG.DE,82.1223766546508,2020-12-31
205,FREG.DE,82.9014820123012,2020-12-31
206,FRES.L,58.9119021264664,2020-12-31
207,FRO.OL,31.9420992866086,2019-12-31
208,FTKn.DE,40.816002456724,2020-12-31
209,G1AG.DE,68.4524677943735,2020-12-31
210,G24n.DE,70.4115925717042,2020-12-31
211,GALE.S,72.6047181510547,2020-12-31
212,GALP.LS,72.1775103349551,2020-12-31
213,GASI.MI,90.2620372399662,2020-12-31
214,GAW.L,36.9856188241799,2019-06-02
215,GBFG.DE,68.1743810631927,2020-12-31
216,GBLB.BR,60.1096641247233,2019-12-31
217,GEBN.S,91.6761389900288,2020-12-31
218,GETIb.ST,72.0554279644423,2020-12-31
219,GETP.PA,83.0193767127004,2020-12-31
220,GF.S,75.5120365174832,2019-12-31
221,GFCP.PA,87.8805621053,2020-12-31
222,GFTU_u.L,44.5201753028009,2020-12-31
223,GIVN.S,72.6774416573689,2019-12-31
224,GJFG.OL,60.9550843376592,2019-12-31
225,GLEN.L,89.6564456345833,2020-12-31
226,GMAB.CO,67.9259500921633,2020-12-31
227,GRLS.MC,73.2196951099415,2020-12-31
228,GSK.L,93.9169082976589,2020-12-31
229,GTT.PA,59.1516810205522,2020-12-31
230,HAGG.DE,60.1782941271445,2020-12-31
231,HBANC.S,65.3447001703176,2020-12-31
232,HEIG.DE,81.1372090549421,2020-12-31
233,HEIN.AS,69.7637484135637,2020-12-31
234,HEIO.AS,63.4292472880436,2020-12-31
235,HEXAb.ST,50.3217565863621,2020-12-31
236,HIAB.HE,77.0240191727519,2020-12-31
237,HIK.L,73.0146502093417,2020-12-31
238,HLMA.L,60.020510609509,2020-03-31
239,HMb.ST,68.7105734500123,2020-11-30
240,HNKG_p.DE,83.0148694992517,2020-12-31
241,HNRGn.DE,57.9498049713279,2019-12-31
242,HOLMb.ST,62.1680937621544,2020-12-31
243,HOLN.S,76.9694125080208,2020-12-31
244,HOTG.DE,87.2569399550738,2020-12-31
245,HPOLb.ST,58.4448704648566,2020-12-31
246,HRA.MI,82.7643365404503,2019-12-31
247,HRMS.PA,64.8398895522072,2020-12-31
248,HSBA.L,81.5523454030467,2020-12-31
249,HSX.L,56.6890815871285,2020-12-31
250,HUBN.S,63.4891339549567,2020-12-31
251,HUH1V.HE,81.7155186172994,2020-12-31
252,HWDN.L,51.9575493861404,2020-12-26
253,IBE.MC,80.415310292045,2020-12-31
254,ICAG.L,74.3047763256783,2020-12-31
255,ICGIN.L,42.3334746602194,2020-03-31
256,IDR.MC,67.8508433307144,2020-12-31
257,IETB.BR,72.4473543731211,2020-12-31
258,IFXGn.DE,76.4556014944126,2019-09-30
259,IG.MI,81.066380714031,2020-12-31
260,IGG.L,56.3455558319169,2019-05-31
261,IHG.L,82.7864578236742,2020-12-31
262,III.L,72.8383767287976,2020-03-31
263,IMB.L,74.0460042703036,2019-09-30
264,IMCD.AS,57.8088858716935,2020-12-31
265,IMI.L,70.3837508696152,2020-12-31
266,INCH.L,39.6174292537824,2020-12-31
267,INDT.ST,48.5781913603373,2020-12-31
268,INDUc.ST,30.122030229134,2020-12-31
269,INF.L,65.8640944809778,2020-12-31
270,INGA.AS,72.8173473228071,2020-12-31
271,INPST.AS,38.3988015443615,2020-12-31
272,INVEb.ST,68.6081899147509,2020-12-31
273,INVP.L,69.8758305915864,2020-03-31
274,INWT.MI,62.6174065453233,2020-12-31
275,IPN.PA,71.591601325333,2020-12-31
276,ISP.MI,92.5481740220373,2020-12-31
277,ISS.CO,75.2127577927945,2020-12-31
278,ITPG.MI,45.528556993503,2020-12-31
279,ITRK.L,78.0193888420723,2020-12-31
280,ITV.L,76.2429529289024,2020-12-31
281,ITX.MC,79.4398061296257,2019-01-31
282,JD.L,32.8880866861772,2019-02-02
283,JDEP.AS,37.7376272499543,2020-12-31
284,JMAT.L,77.0438200849782,2020-03-31
285,JMT.LS,83.856942843471,2020-12-31
286,JYSK.CO,47.6456070505065,2019-12-31
287,KBC.BR,63.0012550824083,2020-12-31
288,KBCA.BR,9.79318292998359,2019-06-30
289,KBX.DE,77.1364886415009,2020-12-31
290,KCRA.HE,76.3348793349599,2020-12-31
291,KEMIRA.HE,75.4684188101494,2020-12-31
292,KESKOB.HE,71.0288496382732,2020-12-31
293,KGF.L,73.2478355926891,2019-01-31
294,KGH.WA,59.8959305506847,2020-12-31
295,KGX.DE,77.7184938401674,2020-12-31
296,KINVb.ST,51.5683783671795,2018-12-31
297,KNEBV.HE,66.6562921010944,2020-12-31
298,KNIN.S,70.9969958899276,2019-12-31
299,KOG.OL,72.2338143581367,2020-12-31
300,KPN.AS,66.5468163478938,2020-12-31
301,KSP.I,81.740395909203,2020-12-31
302,KYGa.I,70.7440124599255,2020-12-31
303,LAND.L,83.4613260497195,2020-03-31
304,LATOb.ST,48.0587054412502,2020-12-31
305,LDOF.MI,88.6867020253026,2020-12-31
306,LEGD.PA,88.158606921473,2020-12-31
307,LEGn.DE,62.9881934014385,2020-12-31
308,LGEN.L,76.7569151220573,2020-12-31
309,LHAG.DE,69.0010959499683,2020-12-31
310,LIFCOb.ST,29.60646426405,2020-12-31
311,LIGHT.AS,92.5997425668548,2020-12-31
312,LISP.S,73.2299385180105,2020-12-31
313,LLOY.L,82.599651041481,2020-12-31
314,LMPL.L,54.4978310926426,2020-03-31
315,LOGN.S,68.7626349015513,2019-03-31
316,LOIM.PA,76.0555555160397,2020-12-31
317,LONN.S,79.3229250195464,2020-12-31
318,LOOMIS.ST,50.6292972118948,2020-12-31
319,LPPP.WA,61.3887014360512,2019-12-31
320,LSEG.L,72.8203082704334,2020-12-31
321,LTEN.PA,77.5206524716695,2020-12-31
322,LUNDb.ST,41.5754190087363,2020-12-31
323,LVMH.PA,69.6829632162107,2020-12-31
324,MAERSKb.CO,66.4962726691537,2019-12-31
325,MAP.MC,65.9829247044582,2020-12-31
326,MBGn.DE,93.0751708652006,2020-12-31
327,MBK.WA,65.6373796552477,2020-12-31
328,METSO.HE,73.7900268513741,2020-12-31
329,MICP.PA,85.0589368753604,2020-12-31
330,MKS.L,84.8742378655298,2020-03-28
331,MNDI.L,89.5073580768171,2020-12-31
332,MNG.L,69.5700939125315,2020-12-31
333,MOBN.S,68.3323634969448,2020-12-31
334,MONC.MI,78.6971511405431,2020-12-31
335,MOWI.OL,68.2634129358518,2020-12-31
336,MRCG.DE,84.3131574418717,2020-12-31
337,MRL.MC,65.3543822359454,2019-12-31
338,MRON.L,66.5779738205124,2020-12-31
339,MT.AS,82.1690744198399,2020-12-31
340,MTO.L,81.7623086244423,2020-03-31
341,MTXGn.DE,86.7005358431751,2020-12-31
342,MUVGn.DE,88.7327388498421,2020-12-31
343,MWDP.PA,70.94100167128,2019-12-31
344,MYCR.ST,55.018872665988,2020-12-31
345,NAFG.DE,77.7787731190224,2019-09-30
346,NDAFI.HE,66.9309773775096,2019-12-31
347,NDXG.DE,72.0399881238365,2020-12-31
348,NEKG.DE,51.4082322429089,2020-12-31
349,NESN.S,91.8747161301731,2020-12-31
350,NESTE.HE,73.5992895572165,2020-12-31
351,NEXII.MI,52.5811771590603,2020-12-31
352,NEXS.PA,78.8692159924045,2020-12-31
353,NG.L,61.9144405892804,2020-03-31
354,NHY.OL,87.6549223812646,2020-12-31
355,NIBEb.ST,63.6851145262817,2020-12-31
356,NKT.CO,57.2511191524373,2020-12-31
357,NN.AS,75.5014787600057,2020-12-31
358,NOD.OL,58.0304158290452,2020-12-31
359,NOKIA.HE,92.0041321669608,2020-12-31
360,NOVN.S,86.0023866098407,2019-12-31
361,NOVOb.CO,78.8267021727412,2019-12-31
362,NSISb.CO,77.6710260505176,2020-12-31
363,NTGY.MC,81.242166517321,2020-12-31
364,NWG.L,82.7549303050868,2020-12-31
365,NXT.L,74.0297998640651,2020-01-25
366,OMVV.VI,77.9568215923553,2019-12-31
367,ORAN.PA,77.9397224860579,2020-12-31
368,OREP.PA,77.7641692899157,2020-12-31
369,ORK.OL,89.167131375207,2020-12-31
370,ORNBV.HE,77.0642834613696,2020-12-31
371,ORSTED.CO,75.1084145204089,2019-12-31
372,PEO.WA,61.6852769597989,2020-12-31
373,PERP.PA,69.6371159837698,2019-06-30
374,PGHN.S,49.7084855212713,2020-12-31
375,PHG.AS,89.2150571564156,2020-12-31
376,PHNX.L,63.8801963515069,2020-12-31
377,PHP.L,40.7221329891897,2020-12-31
378,PKN.WA,59.0632178747221,2020-12-31
379,PKO.WA,62.2104387342304,2020-12-31
380,PLUSP.L,53.6301388419969,2020-12-31
381,PNDORA.CO,75.2757694250947,2019-12-31
382,PNN.L,60.9112025445703,2020-03-31
383,PRTP.PA,80.4802343335178,2020-12-31
384,PRU.L,65.2029832601694,2020-12-31
385,PRX.AS,53.9395356066677,2020-03-31
386,PRY.MI,74.4003890781925,2020-12-31
387,PSHG_p.DE,9.23592687084278,2019-12-31
388,PSN.L,68.370801215402,2020-12-31
389,PSON.L,85.6316788171417,2020-12-31
390,PSPN.S,43.6569415669294,2020-12-31
391,PST.MI,79.5698473220416,2020-12-31
392,PUBP.PA,83.591036826295,2020-12-31
393,PUMG.DE,78.3285100491132,2020-12-31
394,PZU.WA,75.113063627696,2020-12-31
395,QIA.DE,75.9752615690197,2019-12-31
396,QLT.L,61.544532190641,2020-12-31
397,QQ.L,65.3171183084078,2020-03-31
398,RAAG.DE,50.6214574826893,2020-12-31
399,RACE.MI,60.5075576285799,2020-12-31
400,RAND.AS,75.0669462216706,2020-12-31
401,RBIV.VI,70.8924980000085,2020-12-31
402,RBREW.CO,62.5934143893146,2020-12-31
403,RECI.MI,73.2765235071912,2019-12-31
404,REDE.MC,74.2798600286199,2020-12-31
405,REL.L,86.4242872612557,2020-12-31
406,RENA.PA,82.2355337795665,2020-12-31
407,REP.MC,82.4098846320603,2020-12-31
408,REY.MI,50.8517310923342,2019-12-31
409,RHMG.DE,77.7245514327612,2020-12-31
410,RILBA.CO,27.4608858164661,2019-12-31
411,RIO.L,87.7802831635632,2020-12-31
412,RKT.L,89.3797025848188,2020-12-31
413,RMV.L,68.2809987459016,2020-12-31
414,ROCKb.CO,55.3408902633175,2019-12-31
415,ROG.S,93.5744752141124,2019-12-31
416,ROR.L,65.8209713384915,2020-12-31
417,RR.L,78.1029713318445,2020-12-31
418,RS1R.L,56.1813688187238,2020-03-31
419,RTO.L,64.12056030452,2020-12-31
420,RUBF.PA,66.4907214630872,2020-12-31
421,RWEG.DE,67.644975260593,2020-12-31
422,RXL.PA,79.2222381109368,2020-12-31
423,RYA.I,46.3528857914863,2020-03-31
424,SAABb.ST,68.4874133028804,2020-12-31
425,SABE.MC,81.1002109065134,2020-12-31
426,SAF.PA,63.424820929281,2020-12-31
427,SAGAb.ST,31.3092821112706,2020-12-31
428,SALM.OL,51.3259413336125,2020-12-31
429,SAMPO.HE,49.6960270150759,2020-12-31
430,SAN.MC,92.0364261077639,2020-12-31
431,SAND.ST,81.4025543725287,2020-12-31
432,SAPG.DE,94.5113740125756,2020-12-31
433,SASY.PA,89.7104308758137,2020-12-31
434,SATG_p.DE,78.6638332261694,2020-12-31
435,SAVE.ST,35.4064109286326,2020-12-31
436,SB1NO.OL,68.2605001990706,2020-12-31
437,SBMO.AS,61.8374048929944,2020-12-31
438,SBRY.L,56.8415696032496,2019-03-09
439,SCAb.ST,84.8048669111891,2019-12-31
440,SCHN.PA,72.5652449371822,2020-12-31
441,SCHP.S,60.257550275621,2020-12-31
442,SCMN.S,76.3827280031644,2020-12-31
443,SCOR.PA,70.5952102529162,2020-12-31
444,SCTS.L,29.947057038873,2019-07-31
445,SDFGn.DE,52.1783230598428,2020-12-31
446,SDR.L,65.4264504127393,2019-12-31
447,SEBa.ST,82.9348082615571,2020-12-31
448,SECTb.ST,43.0621258397692,2020-04-30
449,SECUb.ST,58.8370337086668,2019-12-31
450,SFSN.S,39.9153405932807,2019-12-31
451,SFZN.S,68.5044818595401,2020-12-31
452,SGE.L,62.3479260397211,2019-09-30
453,SGEF.PA,82.3324468413958,2020-12-31
454,SGOB.PA,88.4765504636752,2020-12-31
455,SGRO.L,77.2839904471786,2020-12-31
456,SGSN.S,85.6478728088129,2020-12-31
457,SHBa.ST,68.4880802201193,2020-12-31
458,SHCS.L,69.2181009230897,2020-12-31
459,SHEL.AS,93.2172694095029,2020-12-31
460,SHLG.DE,76.854292741572,2019-09-30
461,SIEGn.DE,84.6372928289588,2019-09-30
462,SIGNC.S,65.0864060345454,2019-12-31
463,SIKA.S,76.8668625583815,2019-12-31
464,SJP.L,66.4655432680345,2020-12-31
465,SKAb.ST,68.5252136486089,2020-12-31
466,SKFb.ST,82.6838917025189,2020-12-31
467,SLHN.S,73.1462029238522,2020-12-31
468,SMIN.L,65.1469939235958,2020-07-31
469,SN.L,80.5052739838238,2020-12-31
470,SOBIV.ST,69.9527572449181,2020-12-31
471,SOF.BR,20.3841629648081,2020-12-31
472,SOGN.PA,84.5306267385337,2020-12-31
473,SOON.S,84.4555171538047,2020-03-31
474,SOPR.PA,61.2113430280919,2020-12-31
475,SPIE.PA,74.2865840084129,2020-12-31
476,SPL1.WA,84.9608454908864,2020-12-31
477,SPMI.MI,88.1728712799966,2020-12-31
478,SPSN.S,60.099220995322,2019-12-31
479,SPX.L,54.6025472241175,2020-12-31
480,SQN.S,52.3227974704432,2020-12-31
481,SRENH.S,74.8892243000523,2020-12-31
482,SRG.MI,91.0493719881229,2020-12-31
483,SRP.L,64.2353467412893,2020-12-31
484,SSABb.ST,73.3300396390553,2020-12-31
485,SSE.L,74.232940660381,2020-03-31
486,STAN.L,88.6305221685417,2020-12-31
487,STB.OL,87.0261834072804,2020-12-31
488,STDM.PA,62.8400669841354,2020-12-31
489,STERV.HE,84.1276585728082,2020-12-31
490,STLAM.MI,89.6832552277691,2020-12-31
491,STMMI.MI,94.5528582131559,2019-12-31
492,STMN.S,65.7396445224127,2020-12-31
493,SUBC.OL,75.630947882857,2020-12-31
494,SUN.S,63.3378605939164,2020-12-31
495,SVT.L,57.8562852091744,2019-03-31
496,SWECb.ST,53.912067841136,2020-12-31
497,SWEDa.ST,73.5224740233277,2020-12-31
498,SY1G.DE,69.6608592505056,2019-12-31
499,TBCG.L,68.0014208595537,2020-12-31
500,TCAPI.L,50.0922231897773,2020-12-31
501,TCFP.PA,61.6289082474464,2020-12-31
502,TECN.S,56.302065601372,2020-12-31
503,TEF.MC,79.5010730383314,2020-12-31
504,TEGG.DE,62.0019608910573,2020-12-31
505,TEL.OL,64.4111076209209,2020-12-31
506,TEL2b.ST,73.9592952043207,2020-12-31
507,TELIA.ST,80.5519535879608,2020-12-31
508,TEMN.S,67.4937681913217,2019-12-31
509,TENR.MI,68.1693939318639,2020-12-31
510,TEPRF.PA,74.0923294797144,2020-12-31
511,THULE.ST,65.6532662392462,2020-12-31
512,TKAG.DE,76.723511055627,2019-09-30
513,TLIT.MI,85.64297151067,2020-12-31
514,TLXGn.DE,66.6820371644986,2020-12-31
515,TOM.OL,56.1686786650559,2020-12-31
516,TRELb.ST,68.1120985099662,2020-12-31
517,TRN.MI,78.8253475914366,2020-12-31
518,TRYG.CO,45.4100613052894,2019-12-31
519,TSCO.L,76.9845339031865,2020-02-29
520,TTEF.PA,89.3758124474796,2020-12-31
521,TUI1n.DE,83.3892297549513,2019-09-30
522,TW.L,72.9760594961201,2020-12-31
523,UBSG.S,90.7529357895615,2019-12-31
524,UCB.BR,84.6693782300517,2020-12-31
525,UHR.S,35.0810604463877,2020-12-31
526,ULVR.L,89.6694745681171,2020-12-31
527,UMG.AS,21.8894976833655,2020-12-31
528,UMI.BR,73.7844384972174,2020-12-31
529,UNI.MC,47.7038911632535,2019-12-31
530,UNPI.MI,64.9304365785281,2019-12-31
531,UPM.HE,90.0560925679619,2020-12-31
532,URW.PA,91.1750742648928,2019-12-31
533,UTG.L,58.6737481020021,2020-12-31
534,UU.L,72.7892521295589,2019-03-31
535,VACN.S,35.3015404849776,2020-12-31
536,VALMT.HE,74.7778084841014,2020-12-31
537,VEND.OL,65.714783538648,2019-12-31
538,VERB.VI,73.5402164326475,2020-12-31
539,VIE.PA,70.938053279252,2020-12-31
540,VIS.MC,66.0698706092852,2020-12-31
541,VLLP.PA,84.903210168872,2020-12-31
542,VLOF.PA,79.5035302185134,2020-12-31
543,VNAn.DE,86.1160079178346,2020-12-31
544,VOD.L,84.5872734308661,2020-03-31
545,VOES.VI,63.4622830612891,2019-03-31
546,VOLVb.ST,92.996779542709,2020-12-31
547,VOPA.AS,64.370322448196,2020-12-31
548,VOWG_p.DE,87.900002673525,2020-12-31
549,VTYV.L,57.3113822581935,2020-12-31
550,VWS.CO,76.0913857499862,2019-12-31
551,VZN.S,26.1657890228004,2019-12-31
552,WALLb.ST,51.9617203343646,2020-12-31
553,WBSV.VI,67.8033897954428,2020-12-31
554,WDPP.BR,57.8696589803076,2020-12-31
555,WEIR.L,76.8203431705041,2020-12-31
556,WIHL.ST,58.3458808101649,2020-12-31
557,WLSNc.AS,70.802639875887,2020-12-31
558,WPP.L,79.8125498700708,2020-12-31
559,WRT1V.HE,84.6258280045839,2020-12-31
560,WTB.L,77.9149125664059,2020-02-27
561,YAR.OL,81.1926215684252,2020-12-31
562,ZALG.DE,83.7678020804175,2020-12-31
563,ZELA.CO,63.5104644154601,2020-12-31
564,ZURN.S,89.3257858218436,2020-12-31
